,alg_type,env_name,gae_lambda,ent_coef,actor_lr,critic_lr,percentile_normalized_return,mean_return
3172,advn_norm_max_ema,walker2d,0.9,10.0,0.0001,1e-05,0.06643005469525354,224.82320922851562
3173,advn_norm_max_ema,walker2d,0.9,10.0,0.0001,0.0001,0.08831776245525147,232.956173248291
3174,advn_norm_max_ema,walker2d,0.9,10.0,0.0001,0.001,0.15789584358722086,258.8097727488069
3175,advn_norm_max_ema,walker2d,0.9,10.0,0.0001,0.01,0.13383235928595572,249.8683406829834
3176,advn_norm_max_ema,walker2d,0.9,10.0,0.0001,0.1,0.06695984371658334,225.0200665283203
3177,advn_norm_mean,ant,0.1,0.001,1e-05,1e-05,0.4382703098495478,-21.767149110526233
3178,advn_norm_mean,ant,0.1,0.001,1e-05,0.0001,0.672358287951123,-7.118850598335266
3179,advn_norm_mean,ant,0.1,0.001,1e-05,0.001,0.6424598116796288,-8.98977882385254
3180,advn_norm_mean,ant,0.1,0.001,1e-05,0.01,0.6123235776815076,-10.87558498620987
3181,advn_norm_mean,ant,0.1,0.001,1e-05,0.1,0.5865216981462841,-12.490164413452149
3182,advn_norm_mean,ant,0.1,0.001,0.0001,1e-05,0.8785771874503274,5.7855113565921785
3183,advn_norm_mean,ant,0.1,0.001,0.0001,0.0001,1.0918498959463512,19.131272740364075
3184,advn_norm_mean,ant,0.1,0.001,0.0001,0.001,1.1234005053284037,21.10558491230011
3185,advn_norm_mean,ant,0.1,0.001,0.0001,0.01,0.9553674033223463,10.590738921165466
3186,advn_norm_mean,ant,0.1,0.001,0.0001,0.1,0.8847020005951103,6.168777904510498
3187,advn_norm_mean,ant,0.1,0.001,0.001,1e-05,0.6478862329471398,-8.650214873477816
3188,advn_norm_mean,ant,0.1,0.001,0.001,0.0001,0.6116489513685521,-10.91780042886734
3189,advn_norm_mean,ant,0.1,0.001,0.001,0.001,0.6058801404686667,-11.278789766325906
3190,advn_norm_mean,ant,0.1,0.001,0.001,0.01,0.5569390080294917,-14.341331992149353
3191,advn_norm_mean,ant,0.1,0.001,0.001,0.1,0.5389769899768518,-15.465323939323426
3192,advn_norm_mean,ant,0.1,0.001,0.01,1e-05,0.510705482348105,-17.234442911148072
3193,advn_norm_mean,ant,0.1,0.001,0.01,0.0001,0.5434868969809319,-15.183111821495999
3194,advn_norm_mean,ant,0.1,0.001,0.01,0.001,0.5574238425423828,-14.310992968627351
3195,advn_norm_mean,ant,0.1,0.001,0.01,0.01,0.5239581041012457,-16.40514633178711
3196,advn_norm_mean,ant,0.1,0.001,0.01,0.1,0.4836471935832873,-18.927643451690674
3197,advn_norm_mean,ant,0.1,0.001,0.1,1e-05,0.4263799043439823,-22.51120359247381
3198,advn_norm_mean,ant,0.1,0.001,0.1,0.0001,0.35775137762292064,-26.805704976162
3199,advn_norm_mean,ant,0.1,0.001,0.1,0.001,0.3189727747136307,-29.232316354959565
3200,advn_norm_mean,ant,0.1,0.001,0.1,0.01,0.37588034358511513,-25.671266090042256
3201,advn_norm_mean,ant,0.1,0.001,0.1,0.1,0.28757055844751167,-31.19734267344437
3202,advn_norm_mean,ant,0.1,0.01,1e-05,1e-05,0.4246646656087323,-22.618536438941955
3203,advn_norm_mean,ant,0.1,0.01,1e-05,0.0001,0.6453487629446019,-8.808999696023365
3204,advn_norm_mean,ant,0.1,0.01,1e-05,0.001,0.6362045244326607,-9.381209924313964
3205,advn_norm_mean,ant,0.1,0.01,1e-05,0.01,0.5917398914881136,-12.163630541933646
3206,advn_norm_mean,ant,0.1,0.01,1e-05,0.1,0.5742366160762636,-13.25891619159916
3207,advn_norm_mean,ant,0.1,0.01,0.0001,1e-05,0.8758484812671048,5.614759731292724
3208,advn_norm_mean,ant,0.1,0.01,0.0001,0.0001,1.081561939468119,18.487493171691895
3209,advn_norm_mean,ant,0.1,0.01,0.0001,0.001,1.085043437265059,18.705351514579476
3210,advn_norm_mean,ant,0.1,0.01,0.0001,0.01,0.9367998371304662,9.42885416984558
3211,advn_norm_mean,ant,0.1,0.01,0.0001,0.1,0.8148469449110336,1.7975251962570695
3212,advn_norm_mean,ant,0.1,0.01,0.001,1e-05,0.7089212414982653,-4.830885781049728
3213,advn_norm_mean,ant,0.1,0.01,0.001,0.0001,0.5432151423996098,-15.20011714685079
3214,advn_norm_mean,ant,0.1,0.01,0.001,0.001,0.5555222910877968,-14.429984527138652
3215,advn_norm_mean,ant,0.1,0.01,0.001,0.01,0.5221866778397709,-16.515995171103224
3216,advn_norm_mean,ant,0.1,0.01,0.001,0.1,0.5329801632362615,-15.840581604985946
3217,advn_norm_mean,ant,0.1,0.01,0.01,1e-05,0.5065175515758584,-17.496507031645702
3218,advn_norm_mean,ant,0.1,0.01,0.01,0.0001,0.5289441266791968,-16.093140787108258
3219,advn_norm_mean,ant,0.1,0.01,0.01,0.001,0.5476931920348072,-14.919898536989853
3220,advn_norm_mean,ant,0.1,0.01,0.01,0.01,0.5040338696796671,-17.651926007535817
3221,advn_norm_mean,ant,0.1,0.01,0.01,0.1,0.5117046424316416,-17.171919430515675
3222,advn_norm_mean,ant,0.1,0.01,0.1,1e-05,0.07078952177681005,-44.76264133887501
3223,advn_norm_mean,ant,0.1,0.01,0.1,0.1,0.02992579249374201,-47.319731667537695
3224,advn_norm_mean,ant,0.1,0.1,1e-05,1e-05,0.42195823622975936,-22.78789407006369
3225,advn_norm_mean,ant,0.1,0.1,1e-05,0.0001,0.5717185182669187,-13.41648877902257
3226,advn_norm_mean,ant,0.1,0.1,1e-05,0.001,0.5851380105194496,-12.576750104737423
3227,advn_norm_mean,ant,0.1,0.1,1e-05,0.01,0.5486022251375426,-14.863014845848083
3228,advn_norm_mean,ant,0.1,0.1,1e-05,0.1,0.4856399533849007,-18.802944436073304
3229,advn_norm_mean,ant,0.1,0.1,0.0001,1e-05,0.2649496855346048,-32.612867305345
3230,advn_norm_mean,ant,0.1,0.1,0.0001,0.0001,0.3566796525445018,-26.872769286764356
3231,advn_norm_mean,ant,0.1,0.1,0.0001,0.001,0.3673065479694669,-26.20778026124858
3232,advn_norm_mean,ant,0.1,0.1,0.0001,0.01,0.3205166667668335,-29.135705705197356
3233,advn_norm_mean,ant,0.1,0.1,0.0001,0.1,0.3298117923106808,-28.554053564071655
3234,advn_norm_mean,ant,0.1,1.0,1e-05,1e-05,0.469044359898908,-19.84143094589444
3235,advn_norm_mean,ant,0.1,1.0,1e-05,0.0001,0.5242187088982652,-16.388838715772778
3236,advn_norm_mean,ant,0.1,1.0,1e-05,0.001,0.5136663382236454,-17.049164277583767
3237,advn_norm_mean,ant,0.1,1.0,1e-05,0.01,0.4762698060853051,-19.389291141533405
3238,advn_norm_mean,ant,0.1,1.0,1e-05,0.1,0.37275193960563774,-25.86702922033948
3239,advn_norm_mean,ant,0.1,1.0,0.0001,1e-05,0.08550639470911482,-43.84171772021382
3240,advn_norm_mean,ant,0.1,1.0,0.0001,0.0001,0.07928162364677653,-44.23123923870724
3241,advn_norm_mean,ant,0.1,1.0,0.0001,0.001,0.10584190937590032,-42.569201755686784
3242,advn_norm_mean,ant,0.1,1.0,0.0001,0.01,0.10039927308781894,-42.90978037782561
3243,advn_norm_mean,ant,0.1,1.0,0.0001,0.1,0.05480572555367818,-45.762843999145204
3244,advn_norm_mean,ant,0.1,10.0,1e-05,1e-05,0.4547436394448406,-20.736313390731812
3245,advn_norm_mean,ant,0.1,10.0,1e-05,0.0001,0.5123991663166193,-17.128458876609802
3246,advn_norm_mean,ant,0.1,10.0,1e-05,0.001,0.5033009731841092,-17.69778776742855
3247,advn_norm_mean,ant,0.1,10.0,1e-05,0.01,0.4682871368187843,-19.888814967098465
3248,advn_norm_mean,ant,0.1,10.0,1e-05,0.1,0.3596329865071134,-26.687961344718932
3249,advn_norm_mean,ant,0.1,10.0,0.0001,1e-05,0.09614348689241048,-43.17609062194824
3250,advn_norm_mean,ant,0.1,10.0,0.0001,0.0001,0.08722118467048202,-43.73441295623779
3251,advn_norm_mean,ant,0.1,10.0,0.0001,0.001,0.10608157118471452,-42.55420466892499
3252,advn_norm_mean,ant,0.1,10.0,0.0001,0.01,0.09684895663318209,-43.13194511974027
3253,advn_norm_mean,ant,0.1,10.0,0.0001,0.1,0.06232824853660063,-45.29211430549621
3254,advn_norm_mean,ant,0.3,0.001,1e-05,1e-05,0.46025056927993757,-20.39171153306961
3255,advn_norm_mean,ant,0.3,0.001,1e-05,0.0001,0.661946033996785,-7.770408210754394
3256,advn_norm_mean,ant,0.3,0.001,1e-05,0.001,0.6707798313017088,-7.217624163627624
3257,advn_norm_mean,ant,0.3,0.001,1e-05,0.01,0.6224834497488734,-10.239820432662963
3258,advn_norm_mean,ant,0.3,0.001,1e-05,0.1,0.6149834604507997,-10.709140057563781
3259,advn_norm_mean,ant,0.3,0.001,0.0001,1e-05,0.9096735315608591,7.731397407054901
3260,advn_norm_mean,ant,0.3,0.001,0.0001,0.0001,1.1746057761275215,24.309807949066162
3261,advn_norm_mean,ant,0.3,0.001,0.0001,0.001,1.1944062371046642,25.54884237289429
3262,advn_norm_mean,ant,0.3,0.001,0.0001,0.01,0.9805020337768443,12.16356454372406
3263,advn_norm_mean,ant,0.3,0.001,0.0001,0.1,0.8881800338494563,6.386419450044632
3264,advn_norm_mean,ant,0.3,0.001,0.001,1e-05,0.6575813171299544,-8.043534904850526
3265,advn_norm_mean,ant,0.3,0.001,0.001,0.0001,0.6060072078210493,-11.270838394692259
3266,advn_norm_mean,ant,0.3,0.001,0.001,0.001,0.6192153114752772,-10.44432758163744
3267,advn_norm_mean,ant,0.3,0.001,0.001,0.01,0.5603553922536466,-14.127548198749903
3268,advn_norm_mean,ant,0.3,0.001,0.001,0.1,0.5492983717040518,-14.81945275095896
3269,advn_norm_mean,ant,0.3,0.001,0.01,1e-05,0.5177737467092008,-16.79213892286087
3270,advn_norm_mean,ant,0.3,0.001,0.01,0.0001,0.553098729027997,-14.581641441785347
3271,advn_norm_mean,ant,0.3,0.001,0.01,0.001,0.5687325062810537,-13.603341582334627
3272,advn_norm_mean,ant,0.3,0.001,0.01,0.01,0.537563199593161,-15.553793341904113
3273,advn_norm_mean,ant,0.3,0.001,0.01,0.1,0.5051958161344746,-17.579216000540853
3274,advn_norm_mean,ant,0.3,0.001,0.1,1e-05,0.4134765450450006,-23.318644710784998
3275,advn_norm_mean,ant,0.3,0.001,0.1,0.0001,0.34840885282363404,-27.390323174957818
3276,advn_norm_mean,ant,0.3,0.001,0.1,0.001,0.3359692340704643,-28.16874524665947
3277,advn_norm_mean,ant,0.3,0.001,0.1,0.01,0.35667245300570366,-26.873219805386974
3278,advn_norm_mean,ant,0.3,0.001,0.1,0.1,0.2936392455496258,-30.817588270976607
3279,advn_norm_mean,ant,0.3,0.01,1e-05,1e-05,0.46024547412234496,-20.39203036785126
3280,advn_norm_mean,ant,0.3,0.01,1e-05,0.0001,0.6313835998902811,-9.682884287834167
3281,advn_norm_mean,ant,0.3,0.01,1e-05,0.001,0.6708085639305296,-7.2158261895179745
3282,advn_norm_mean,ant,0.3,0.01,1e-05,0.01,0.5934747674698329,-12.055068874359131
3283,advn_norm_mean,ant,0.3,0.01,1e-05,0.1,0.6055365381652661,-11.300291037559509
3284,advn_norm_mean,ant,0.3,0.01,0.0001,1e-05,0.905794474737487,7.488661394913991
3285,advn_norm_mean,ant,0.3,0.01,0.0001,0.0001,1.1636269630599605,23.622797311324685
3286,advn_norm_mean,ant,0.3,0.01,0.0001,0.001,1.1521927189442314,22.90728760242462
3287,advn_norm_mean,ant,0.3,0.01,0.0001,0.01,0.9639545373764095,11.128087759017944
3288,advn_norm_mean,ant,0.3,0.01,0.0001,0.1,0.8147653761203678,1.7924209444085135
3289,advn_norm_mean,ant,0.3,0.01,0.001,1e-05,0.5525103736340876,-14.61845839202404
3290,advn_norm_mean,ant,0.3,0.01,0.001,0.0001,0.5464642806436312,-14.996798944473266
3291,advn_norm_mean,ant,0.3,0.01,0.001,0.001,0.5731649682823042,-13.325975666046142
3292,advn_norm_mean,ant,0.3,0.01,0.001,0.01,0.5281368922915557,-16.143654317855834
3293,advn_norm_mean,ant,0.3,0.01,0.001,0.1,0.5391144400912204,-15.456722855567932
3294,advn_norm_mean,ant,0.3,0.01,0.01,1e-05,0.5140219818908256,-17.02690950549733
3295,advn_norm_mean,ant,0.3,0.01,0.01,0.0001,0.5295089504202991,-16.057796354499896
3296,advn_norm_mean,ant,0.3,0.01,0.01,0.001,0.5557785701045791,-14.413947601318359
3297,advn_norm_mean,ant,0.3,0.01,0.01,0.01,0.5076572975684865,-17.425186241644063
3298,advn_norm_mean,ant,0.3,0.01,0.01,0.1,0.5187479226395914,-16.73117885157707
3299,advn_norm_mean,ant,0.3,0.01,0.1,1e-05,0.050074916167711564,-46.05887931309817
3300,advn_norm_mean,ant,0.3,0.01,0.1,0.0001,0.04509646870601112,-46.370410837004975
3301,advn_norm_mean,ant,0.3,0.01,0.1,0.001,0.06024539268338416,-45.42245117517749
3302,advn_norm_mean,ant,0.3,0.01,0.1,0.01,0.05267538674678606,-45.896152164000725
3303,advn_norm_mean,ant,0.3,0.01,0.1,0.1,0.027298652991579894,-47.484127652213765
3304,advn_norm_mean,ant,0.3,0.1,1e-05,1e-05,0.5369890549327426,-15.589721040725708
3305,advn_norm_mean,ant,0.3,0.1,1e-05,0.0001,0.5742684866266314,-13.256921858787537
3306,advn_norm_mean,ant,0.3,0.1,1e-05,0.001,0.6015516714542355,-11.549648213386536
3307,advn_norm_mean,ant,0.3,0.1,1e-05,0.01,0.557819510805152,-14.286233615875243
3308,advn_norm_mean,ant,0.3,0.1,1e-05,0.1,0.5271980861970523,-16.202401084899904
3309,advn_norm_mean,ant,0.3,0.1,0.0001,1e-05,0.24459981055561797,-33.886281881332394
3310,advn_norm_mean,ant,0.3,0.1,0.0001,0.0001,0.3686536118705929,-26.123486337661742
3311,advn_norm_mean,ant,0.3,0.1,0.0001,0.001,0.3804439466264439,-25.38569388687889
3312,advn_norm_mean,ant,0.3,0.1,0.0001,0.01,0.3262588770344751,-28.7763809299469
3313,advn_norm_mean,ant,0.3,0.1,0.0001,0.1,0.33324291012095514,-28.339347801208497
3314,advn_norm_mean,ant,0.3,1.0,1e-05,1e-05,0.4797035016009086,-19.17442407608032
3315,advn_norm_mean,ant,0.3,1.0,1e-05,0.0001,0.5254322430864196,-16.312900552749635
3316,advn_norm_mean,ant,0.3,1.0,1e-05,0.001,0.5217714988691868,-16.54197542667389
3317,advn_norm_mean,ant,0.3,1.0,1e-05,0.01,0.48904267099424936,-18.590015845298765
3318,advn_norm_mean,ant,0.3,1.0,1e-05,0.1,0.4404814787898272,-21.62878291606903
3319,advn_norm_mean,ant,0.3,1.0,0.0001,1e-05,0.08693969373427392,-43.752027544118356
3320,advn_norm_mean,ant,0.3,1.0,0.0001,0.0001,0.08639637483972548,-43.78602628860409
3321,advn_norm_mean,ant,0.3,1.0,0.0001,0.001,0.11344997329039463,-42.09311924934387
3322,advn_norm_mean,ant,0.3,1.0,0.0001,0.01,0.10412764621924954,-42.67647355431018
3323,advn_norm_mean,ant,0.3,1.0,0.0001,0.1,0.07878491677895995,-44.26232118717738
3324,advn_norm_mean,ant,0.3,10.0,1e-05,1e-05,0.4593484911528167,-20.448160009384154
3325,advn_norm_mean,ant,0.3,10.0,1e-05,0.0001,0.5188409569652892,-16.725357131958006
3326,advn_norm_mean,ant,0.3,10.0,1e-05,0.001,0.506714171298485,-17.48420334815979
3327,advn_norm_mean,ant,0.3,10.0,1e-05,0.01,0.4726595750281776,-19.615205101966858
3328,advn_norm_mean,ant,0.3,10.0,1e-05,0.1,0.4291951564160562,-22.33503626823425
3329,advn_norm_mean,ant,0.3,10.0,0.0001,1e-05,0.08543257969915938,-43.846336771176105
3330,advn_norm_mean,ant,0.3,10.0,0.0001,0.0001,0.08142084452613556,-44.097375268936155
3331,advn_norm_mean,ant,0.3,10.0,0.0001,0.001,0.11586428282941677,-41.94204132080078
3332,advn_norm_mean,ant,0.3,10.0,0.0001,0.01,0.09605525104197264,-43.18161207199097
3333,advn_norm_mean,ant,0.3,10.0,0.0001,0.1,0.0773205120623352,-44.35395783424377
3334,advn_norm_mean,ant,0.5,0.001,1e-05,1e-05,0.607778993684056,-11.159967052936555
3335,advn_norm_mean,ant,0.5,0.001,1e-05,0.0001,0.6504216885255802,-8.491556105613709
3336,advn_norm_mean,ant,0.5,0.001,1e-05,0.001,0.6975490561996183,-5.5425120949745175
3337,advn_norm_mean,ant,0.5,0.001,1e-05,0.01,0.6200073142983378,-10.394767181873322
3338,advn_norm_mean,ant,0.5,0.001,1e-05,0.1,0.6230402491756386,-10.20497812986374
3339,advn_norm_mean,ant,0.5,0.001,0.0001,1e-05,0.938811841097206,9.554757409095764
3340,advn_norm_mean,ant,0.5,0.001,0.0001,0.0001,1.2760905096281498,30.6603206187185
3341,advn_norm_mean,ant,0.5,0.001,0.0001,0.001,1.2837494692287086,31.13958797551165
3342,advn_norm_mean,ant,0.5,0.001,0.0001,0.01,1.0085496534089653,13.918673491477966
3343,advn_norm_mean,ant,0.5,0.001,0.0001,0.1,0.896786316950452,6.9249665594100955
3344,advn_norm_mean,ant,0.5,0.001,0.001,1e-05,0.5832583368608402,-12.694372637428382
3345,advn_norm_mean,ant,0.5,0.001,0.001,0.0001,0.5979038824047942,-11.77791240422223
3346,advn_norm_mean,ant,0.5,0.001,0.001,0.001,0.6321267465551528,-9.636381112943846
3347,advn_norm_mean,ant,0.5,0.001,0.001,0.01,0.5788191302114566,-12.972160607083346
3348,advn_norm_mean,ant,0.5,0.001,0.001,0.1,0.5557826905876186,-14.413689757809832
3349,advn_norm_mean,ant,0.5,0.001,0.01,1e-05,0.5203518097304142,-16.630813949984276
3350,advn_norm_mean,ant,0.5,0.001,0.01,0.0001,0.5590831892970449,-14.207157620931794
3351,advn_norm_mean,ant,0.5,0.001,0.01,0.001,0.5714205180989195,-13.435136449240135
3352,advn_norm_mean,ant,0.5,0.001,0.01,0.01,0.5463971191596231,-15.001001644134522
3353,advn_norm_mean,ant,0.5,0.001,0.01,0.1,0.5108122184809978,-17.227763786703793
3354,advn_norm_mean,ant,0.5,0.001,0.1,1e-05,0.40371290303425456,-23.929614756745732
3355,advn_norm_mean,ant,0.5,0.001,0.1,0.0001,0.3632981667307068,-26.458608883086413
3356,advn_norm_mean,ant,0.5,0.001,0.1,0.001,0.3358353223448344,-28.177124912062272
3357,advn_norm_mean,ant,0.5,0.001,0.1,0.01,0.32808009521129294,-28.662416309780546
3358,advn_norm_mean,ant,0.5,0.001,0.1,0.1,0.3214272136185691,-29.078727289638696
3359,advn_norm_mean,ant,0.5,0.01,1e-05,1e-05,0.5936458122710317,-12.04436556816101
3360,advn_norm_mean,ant,0.5,0.01,1e-05,0.0001,0.6492853578525203,-8.56266317844391
3361,advn_norm_mean,ant,0.5,0.01,1e-05,0.001,0.6881974107587955,-6.127701027393341
3362,advn_norm_mean,ant,0.5,0.01,1e-05,0.01,0.593765678504641,-12.036864814018568
3363,advn_norm_mean,ant,0.5,0.01,1e-05,0.1,0.616793287514694,-10.595888248127146
3364,advn_norm_mean,ant,0.5,0.01,0.0001,1e-05,0.9287290756896549,8.923817884922027
3365,advn_norm_mean,ant,0.5,0.01,0.0001,0.0001,1.2971602262072421,31.978780030948027
3366,advn_norm_mean,ant,0.5,0.01,0.0001,0.001,1.1882276154281373,25.162208700180052
3367,advn_norm_mean,ant,0.5,0.01,0.0001,0.01,0.9842908337677482,12.400652640771334
3368,advn_norm_mean,ant,0.5,0.01,0.0001,0.1,0.8038698903002128,1.1106245957736403
3369,advn_norm_mean,ant,0.5,0.01,0.001,1e-05,0.5301951046882425,-16.01485953807831
3370,advn_norm_mean,ant,0.5,0.01,0.001,0.0001,0.5529108897251025,-14.593395681381226
3371,advn_norm_mean,ant,0.5,0.01,0.001,0.001,0.5905055879574599,-12.240868368148803
3372,advn_norm_mean,ant,0.5,0.01,0.001,0.01,0.5470605982899742,-14.959483748013536
3373,advn_norm_mean,ant,0.5,0.01,0.001,0.1,0.5405490123690669,-15.366953004362282
3374,advn_norm_mean,ant,0.5,0.01,0.01,1e-05,0.5192946343363829,-16.69696779896491
3375,advn_norm_mean,ant,0.5,0.01,0.01,0.0001,0.5285882741306321,-16.11540863016441
3376,advn_norm_mean,ant,0.5,0.01,0.01,0.001,0.5663675359780892,-13.751332056904225
3377,advn_norm_mean,ant,0.5,0.01,0.01,0.01,0.5145934120042537,-16.991151672274825
3378,advn_norm_mean,ant,0.5,0.01,0.01,0.1,0.5201359136732664,-16.644323870136322
3379,advn_norm_mean,ant,0.5,0.01,0.1,1e-05,0.04282231895156578,-46.512718121363186
3380,advn_norm_mean,ant,0.5,0.01,0.1,0.0001,0.028352288760061347,-47.41819529898057
3381,advn_norm_mean,ant,0.5,0.01,0.1,0.01,0.020076909787981434,-47.93603573857775
3382,advn_norm_mean,ant,0.5,0.01,0.1,0.1,0.027247473258340076,-47.48733027721122
3383,advn_norm_mean,ant,0.5,0.1,1e-05,1e-05,0.5548768884475723,-14.470371268103463
3384,advn_norm_mean,ant,0.5,0.1,1e-05,0.0001,0.5775027166992228,-13.054536550730981
3385,advn_norm_mean,ant,0.5,0.1,1e-05,0.001,0.6199568433052896,-10.397925456716703
3386,advn_norm_mean,ant,0.5,0.1,1e-05,0.01,0.5640834030913127,-13.894264046143316
3387,advn_norm_mean,ant,0.5,0.1,1e-05,0.1,0.5438265865043537,-15.161855396536037
3388,advn_norm_mean,ant,0.5,0.1,0.0001,1e-05,0.23939363487812254,-34.2120637350155
3389,advn_norm_mean,ant,0.5,0.1,0.0001,0.0001,0.36474430018719667,-26.368115579111876
3390,advn_norm_mean,ant,0.5,0.1,0.0001,0.001,0.39094608688208593,-24.728511545738797
3391,advn_norm_mean,ant,0.5,0.1,0.0001,0.01,0.3386249812995655,-28.002559103738804
3392,advn_norm_mean,ant,0.5,0.1,0.0001,0.1,0.3270160950429479,-28.728997226106703
3393,advn_norm_mean,ant,0.5,0.1,0.001,0.01,0.08020157598819495,-44.17367226485675
3394,advn_norm_mean,ant,0.5,0.1,0.001,0.1,0.061230415478687884,-45.360812350048846
3395,advn_norm_mean,ant,0.5,0.1,0.01,0.001,0.0019853589643099075,-49.06813333351969
3396,advn_norm_mean,ant,0.5,0.1,0.01,0.1,0.033068626727418386,-47.12306554908693
3397,advn_norm_mean,ant,0.5,1.0,1e-05,1e-05,0.48310617160567815,-18.9614984642118
3398,advn_norm_mean,ant,0.5,1.0,1e-05,0.0001,0.5209043410637108,-16.59623872756958
3399,advn_norm_mean,ant,0.5,1.0,1e-05,0.001,0.5381493211442282,-15.517116176702858
3400,advn_norm_mean,ant,0.5,1.0,1e-05,0.01,0.49416829848963917,-18.269274377822875
3401,advn_norm_mean,ant,0.5,1.0,1e-05,0.1,0.4720270499747113,-19.654786014556883
3402,advn_norm_mean,ant,0.5,1.0,0.0001,1e-05,0.07841189512806586,-44.285663404655274
3403,advn_norm_mean,ant,0.5,1.0,0.0001,0.0001,0.08732952591242352,-43.72763339042663
3404,advn_norm_mean,ant,0.5,1.0,0.0001,0.001,0.11792816155744046,-41.81289196445095
3405,advn_norm_mean,ant,0.5,1.0,0.0001,0.01,0.10862497925758362,-42.395048265457156
3406,advn_norm_mean,ant,0.5,1.0,0.0001,0.1,0.09662135978332487,-43.146187229156496
3407,advn_norm_mean,ant,0.5,10.0,1e-05,1e-05,0.4669330776922748,-19.973546624183655
3408,advn_norm_mean,ant,0.5,10.0,1e-05,0.0001,0.5185289984749091,-16.74487825870514
3409,advn_norm_mean,ant,0.5,10.0,1e-05,0.001,0.5238704963776021,-16.410628476142882
3410,advn_norm_mean,ant,0.5,10.0,1e-05,0.01,0.47219168488027974,-19.644483814239504
3411,advn_norm_mean,ant,0.5,10.0,1e-05,0.1,0.4623990565578549,-20.257267708778382
3412,advn_norm_mean,ant,0.5,10.0,0.0001,1e-05,0.0926248088318631,-43.39627555847168
3413,advn_norm_mean,ant,0.5,10.0,0.0001,0.0001,0.08385760574354208,-43.944892403284626
3414,advn_norm_mean,ant,0.5,10.0,0.0001,0.001,0.10533359897040175,-42.60100980758667
3415,advn_norm_mean,ant,0.5,10.0,0.0001,0.01,0.09234454962791691,-43.413813069425835
3416,advn_norm_mean,ant,0.5,10.0,0.0001,0.1,0.08999094478740938,-43.561092338370315
3417,advn_norm_mean,ant,0.7,0.001,1e-05,1e-05,0.6237546838909709,-10.160271635055542
3418,advn_norm_mean,ant,0.7,0.001,1e-05,0.0001,0.687903932173238,-6.146065754890442
3419,advn_norm_mean,ant,0.7,0.001,1e-05,0.001,0.6998536915275153,-5.398297144174576
3420,advn_norm_mean,ant,0.7,0.001,1e-05,0.01,0.6039648694458176,-11.398639841079712
3421,advn_norm_mean,ant,0.7,0.001,1e-05,0.1,0.6206527621671369,-10.354377610683441
3422,advn_norm_mean,ant,0.7,0.001,0.0001,1e-05,0.9603273234940627,10.901111080646515
3423,advn_norm_mean,ant,0.7,0.001,0.0001,0.0001,1.3644858274137304,36.19174949645996
3424,advn_norm_mean,ant,0.7,0.001,0.0001,0.001,1.2773139001796587,30.73687555392204
3425,advn_norm_mean,ant,0.7,0.001,0.0001,0.01,1.0441589864077205,16.14696451187134
3426,advn_norm_mean,ant,0.7,0.001,0.0001,0.1,0.897754490734883,6.985551040172577
3427,advn_norm_mean,ant,0.7,0.001,0.001,1e-05,0.5703683822850653,-13.500974941253663
3428,advn_norm_mean,ant,0.7,0.001,0.001,0.0001,0.6136442265729896,-10.792944009304046
3429,advn_norm_mean,ant,0.7,0.001,0.001,0.001,0.6366321759093836,-9.354449188709259
3430,advn_norm_mean,ant,0.7,0.001,0.001,0.01,0.5949255849141061,-11.964282464981078
3431,advn_norm_mean,ant,0.7,0.001,0.001,0.1,0.5593544077796075,-14.190185842514039
3432,advn_norm_mean,ant,0.7,0.001,0.01,1e-05,0.5139097888070137,-17.033930104316656
3433,advn_norm_mean,ant,0.7,0.001,0.01,0.0001,0.5532957779910784,-14.569310898131878
3434,advn_norm_mean,ant,0.7,0.001,0.01,0.001,0.5773579221422381,-13.063597220616089
3435,advn_norm_mean,ant,0.7,0.001,0.01,0.01,0.5666487006721508,-13.733737883965036
3436,advn_norm_mean,ant,0.7,0.001,0.01,0.1,0.5188780817129756,-16.723034012288593
3437,advn_norm_mean,ant,0.7,0.001,0.1,1e-05,0.40139308764470455,-24.07477961567992
3438,advn_norm_mean,ant,0.7,0.001,0.1,0.0001,0.4043492372936284,-23.88979547913722
3439,advn_norm_mean,ant,0.7,0.001,0.1,0.001,0.3462476104982533,-27.52556515960011
3440,advn_norm_mean,ant,0.7,0.001,0.1,0.01,0.340836865094789,-27.864148176490538
3441,advn_norm_mean,ant,0.7,0.001,0.1,0.1,0.32120621380269115,-29.092556582797503
3442,advn_norm_mean,ant,0.7,0.01,1e-05,1e-05,0.5983321872625029,-11.751110782623291
3443,advn_norm_mean,ant,0.7,0.01,1e-05,0.0001,0.6790681502452044,-6.69897399187088
3444,advn_norm_mean,ant,0.7,0.01,1e-05,0.001,0.6931513385414574,-5.817703847885132
3445,advn_norm_mean,ant,0.7,0.01,1e-05,0.01,0.592024994134905,-12.145789947509765
3446,advn_norm_mean,ant,0.7,0.01,1e-05,0.1,0.6096794129032131,-11.041046345233918
3447,advn_norm_mean,ant,0.7,0.01,0.0001,1e-05,0.9552156439873439,10.581242423057557
3448,advn_norm_mean,ant,0.7,0.01,0.0001,0.0001,1.37702927395345,36.97666869981092
3449,advn_norm_mean,ant,0.7,0.01,0.0001,0.001,1.0150066933729263,14.322729477882385
3450,advn_norm_mean,ant,0.7,0.01,0.0001,0.01,0.9733004433781831,11.712917540073395
